Date,portfolio_nav,SPY_nav,QQQ_nav,NVDA_value,TSM_value,AMD_value,AVGO_value,MSFT_value,GOOGL_value,AMZN_value,META_value,ANET_value,PLTR_value
2025-05-14,2481102.6746,1289110.5044,1319528.6366,639907.4408,240487.0825,187888.7551,198919.5433,370979.0112,263036.6435,135906.3883,187593.9627,129921.3142,126462.5329
2025-05-15,2460174.0610,1295407.0969,1320978.5846,637496.0559,239820.3069,183531.4927,199365.1694,371815.9851,260793.9161,132622.6561,183189.7355,127077.3820,124461.3613
2025-05-16,2468464.6883,1303612.1705,1326728.2922,640191.0821,239820.3069,187010.9146,195911.5772,372751.4250,264340.9111,132894.1445,182182.5902,127540.3454,125821.3913
2025-05-19,2468228.8369,1305038.0799,1328000.2147,640994.9012,238931.2727,183132.4765,197642.6575,376525.9225,264897.6110,133262.5994,182208.1965,127910.7161,122722.4836
2025-05-20,2452451.2698,1300650.2393,1323573.6061,635368.3846,238869.5278,181169.3236,198542.4649,375951.5836,260825.6990,131911.6179,181260.7817,126548.2767,122003.6099
2025-05-21,2425355.5503,1278733.3840,1305180.2679,623169.7839,236782.7353,178855.0223,196871.3771,371356.4686,268110.6542,130004.7189,180805.5648,122262.5429,117136.6823
2025-05-22,2443197.2476,1279238.1678,1307622.6962,628039.7309,242252.8286,176700.3372,197556.9597,373235.5518,271784.9026,131284.6055,181109.9834,122434.4978,118797.8502
2025-05-23,2415992.7077,1270506.0983,1295513.0640,620758.4712,237054.3592,176061.9088,196005.8303,369395.3766,267967.4973,129920.6932,178404.3058,120635.5459,119788.7195
2025-05-27,2480705.8382,1296920.9067,1325990.4461,640663.8658,244092.6608,182845.1844,201944.6332,378019.3198,275013.8008,133172.1032,182745.9283,122341.9052,119866.4368
2025-05-28,2472751.0654,1289417.6817,1320113.5774,637401.4847,242191.1028,180131.8790,205183.9742,375286.9316,274154.9077,132331.7764,183104.3987,122738.7367,120225.8736
2025-05-29,2488604.1315,1294507.3709,1322708.5989,658110.8428,243438.2266,180403.2071,207360.6674,376370.0580,273359.6048,132965.2493,183522.6520,114246.6313,118826.9923
2025-05-30,2472076.1579,1293059.5203,1320622.5337,638914.5516,238709.0141,176732.2653,207446.3652,377748.5319,273168.7370,132519.2291,184216.8433,114603.7716,128016.8487
2025-06-02,2505643.2215,1300343.3329,1331053.0159,649552.7636,240585.8704,182956.9084,213136.6430,379069.6578,268858.2219,133579.3309,190877.1750,118757.2316,128269.4188
2025-06-03,2540341.5337,1307758.6575,1341458.0660,667708.8439,244006.2524,187234.3627,220112.3883,379890.2249,264325.0075,132971.7196,189724.9274,125000.6520,129367.1549
2025-06-04,2563428.7023,1307407.5978,1345197.6929,671018.6191,249920.8437,189261.3719,223737.3498,380628.6822,267299.4477,133954.2462,195728.0836,125582.6689,126297.3893
2025-06-05,2543244.8127,1301089.0640,1335072.3972,661893.3294,251081.5781,184648.7454,222751.8181,383754.9850,267553.9544,134393.8059,194780.6514,125900.1280,116485.8168
2025-06-06,2571977.8517,1314450.0568,1348123.3331,670072.9793,253353.5670,185446.7779,211611.2191,385970.4833,276254.4782,138052.4535,198504.8665,128638.2371,124072.7897
2025-06-09,2596002.7756,1315634.6126,1350107.8255,674375.6437,255600.8733,194288.9785,209340.2727,387915.1937,280426.8777,140256.6828,197466.4014,128043.0000,128288.8518
2025-06-10,2613646.8447,1323093.8197,1359037.0273,680664.0142,262342.8302,196699.0277,209640.2085,386413.5931,284424.1425,140663.9203,199839.2322,123942.4414,129017.4346
2025-06-11,2612475.9426,1319320.3337,1354457.6695,675368.1716,264367.8780,193347.2940,216735.9123,387808.4991,282433.4863,137813.2774,197489.1683,124617.0509,132495.2048
2025-06-12,2627048.4294,1324563.7470,1357637.9438,685628.8936,266982.7730,189133.6837,219443.9294,392936.9360,279805.7840,137839.1391,197267.2647,126680.5505,131329.4753
2025-06-13,2586357.3980,1309755.0390,1340593.2149,671301.6102,261616.6178,185398.8979,213128.0878,389728.5740,278165.5189,137102.2392,194282.7748,122156.7198,133476.3576
2025-06-16,2646646.4375,1322216.4412,1359240.7971,684163.0762,267292.6035,201726.6344,216041.7612,393158.5035,281509.8097,139687.8542,199913.2639,125781.0745,137371.8563
2025-06-17,2625836.1877,1310917.6535,1345986.4034,681467.7610,265086.6513,202859.8390,213702.2408,392255.9025,280203.9347,138860.4582,198520.9270,118624.9578,134253.5155
2025-06-18,2631061.1707,1310720.3179,1345757.3575,687898.6023,264590.9376,202365.0627,215321.9047,394061.1046,276015.6316,137373.7276,198105.2344,119365.6992,135963.2659
2025-06-20,2593658.5363,1307642.0439,1340262.4401,680191.1582,259646.1238,204679.3641,214737.8123,391730.7587,265377.5935,135544.4038,194284.2032,114087.8967,133379.2221
2025-06-23,2620211.8103,1320558.1173,1354043.5769,681704.2251,260649.9686,206818.0851,217984.7726,398787.4488,263068.4021,134755.7904,198891.1032,121627.6145,135924.3998
2025-06-24,2692442.6895,1335146.8712,1374749.6078,699341.4281,272757.9282,220943.2444,226574.6452,402159.9293,265584.6329,137535.3285,202783.3268,125622.3500,139139.8761
2025-06-25,2742669.3937,1335894.7693,1378264.0895,729651.0271,276042.1167,228875.6886,227330.5420,403932.3179,271811.3518,137031.1344,201781.0763,127394.8412,138819.2979
2025-06-26,2778162.8666,1346346.6524,1391151.3543,733008.2684,277615.9712,229322.5848,232072.1194,408182.7892,276365.9740,140347.1789,206738.2248,134379.0030,140130.7528
2025-06-27,2793040.9078,1353035.8847,1395914.0426,745916.9116,283267.2361,229530.0810,231367.7916,406943.7478,284312.6466,144341.9592,208885.0410,131468.9389,127006.5538
2025-06-30,2799530.0353,1359504.8920,1404955.4269,747051.7660,280689.4795,226481.5913,236779.3439,408149.9756,280649.8207,141814.5182,210154.9381,135331.3905,132427.2114
2025-07-01,2740161.9851,1359064.9838,1393112.4429,679106.2676,277715.7411,214823.9894,188210.8892,415404.3872,335200.1714,168791.0330,218236.5773,135324.7643,107348.1646
2025-07-02,2782777.3766,1365226.0011,1402816.0009,696604.4472,288741.3137,218627.7261,191879.2817,414593.9505,340537.7512,168377.5857,216522.1822,138362.0719,108531.0665
2025-07-03,2812614.0029,1375985.8742,1416619.9174,705862.9019,290224.5906,217664.9551,195632.9913,421136.7592,342234.3440,171049.6423,218172.8666,140263.8142,110371.1376
2025-07-07,2791313.0836,1365732.0039,1405948.8433,700989.9740,283265.6160,212756.4051,194922.0670,420191.2021,337011.1318,171095.5783,217972.5828,138827.2519,114281.2746
2025-07-08,2795672.9000,1364983.9704,1406738.3340,708786.6992,281646.3888,217522.9128,193230.0403,419262.5252,332378.8818,167948.8341,218676.5556,141454.1177,114765.9445
2025-07-09,2841616.0084,1373169.2698,1416696.5261,721544.8169,286565.8624,218454.1108,197566.7205,425079.2987,336687.0662,170383.5353,222351.1663,145408.1008,117575.3304
2025-07-10,2849540.8066,1377042.0331,1414658.9849,726949.4120,283994.8884,227529.4024,195789.3768,423365.5056,338593.3571,170169.1596,220670.1116,145421.7853,117057.8077
2025-07-11,2865210.3253,1372201.1467,1411475.4340,730581.8733,284785.9530,231096.3779,195064.2475,424918.9098,343492.5328,172282.3088,217717.7032,148541.1897,116729.2294
2025-07-14,2869313.4217,1374819.6028,1416594.7973,726816.4782,282647.5808,230812.2934,195931.5792,424665.6272,346104.0952,172795.2803,218752.4254,148267.5617,122520.5004
2025-07-15,2926179.7066,1368944.6341,1417893.4002,756186.7762,292882.0697,245601.0651,199727.9255,427029.4941,346942.8586,173300.5996,215557.2409,146899.4012,122052.2757
2025-07-16,2937041.9404,1373521.2776,1419345.0644,759154.8397,293636.0742,252656.1198,199635.4950,426860.6131,348791.9803,170881.2026,213287.5498,148171.7909,123966.2750
2025-07-17,2972664.9083,1381926.8020,1430831.5295,766375.6316,303573.9306,253176.9655,203645.1558,431993.5781,349954.7802,171409.4899,212832.3864,153206.6221,126496.3681
2025-07-18,2959377.1133,1380914.6610,1429456.3179,763761.9678,297146.4671,247779.1428,201434.1571,430600.5889,352776.0990,173132.1598,213703.2654,152932.9838,126110.2817
2025-07-21,2969402.7256,1383533.1171,1436867.7005,759199.2412,295230.5884,247794.9172,204896.3486,430609.0031,362383.7601,175559.2089,216340.1094,152700.3990,124689.1498
2025-07-22,2924146.2812,1383730.9945,1429430.8857,739928.9956,289977.3841,244196.3688,198057.2390,426565.1297,364747.5212,174158.1026,213864.0827,150196.6627,122454.7947
2025-07-23,2968376.6020,1395503.2794,1435950.8927,756541.1759,297059.9429,250399.1217,201682.9948,427071.6949,362631.5613,174785.9141,216525.2266,154656.8690,127022.1009
2025-07-24,3004976.1575,1395965.2643,1439006.9705,769653.8286,298629.7250,255875.8648,205251.8218,431301.2776,366329.6882,177802.5024,216895.3869,156025.0295,127211.0328
2025-07-25,3023399.2056,1401862.3097,1442470.7438,768590.5619,303573.9306,262741.5298,206296.8791,433690.5169,368255.0453,177197.6590,216252.1174,156353.3851,130447.5805
2025-07-28,3052639.2145,1401510.1664,1446978.7979,782987.8120,300051.1908,274089.5938,209225.8937,432668.9464,367111.2824,178231.2539,217754.1252,160827.2759,129691.8403
2025-07-29,3053081.3403,1397813.6102,1444737.6430,777494.6169,298295.9563,280055.6097,211444.0276,432728.0535,373154.2210,176868.4315,212404.5673,162291.2073,128344.6492
2025-07-30,3085320.5214,1396053.3001,1446673.1433,794151.2664,300248.9522,283322.7021,215140.8519,433293.6737,374641.1157,176240.6201,210951.1222,167038.7156,130291.5014
2025-07-31,3102481.4691,1390816.3880,1439006.9705,787949.3398,298654.4190,278272.1099,208799.3740,450397.8180,365815.0197,179241.8925,234688.8258,168584.7437,130077.9267
2025-08-01,3019079.4652,1368020.3934,1410660.5111,769565.1610,290731.3506,270996.0926,205202.0717,442470.5122,360534.6383,164419.2744,227579.3546,160854.6346,126726.3754
2025-08-04,3101734.6869,1388813.9117,1436689.3630,797384.9943,295415.9837,279013.9183,211657.2765,452204.4788,371800.7308,162045.8134,235577.8786,164658.1192,131975.4934
2025-08-05,3076283.2474,1381772.6716,1426934.9406,789676.9367,287344.5990,275115.4867,208251.9484,445543.4560,371095.4011,163653.6433,231660.5661,161607.1270,142334.0831
2025-08-06,3111507.9770,1392356.7439,1444890.3922,794815.5966,285984.9253,257454.1764,214465.4726,443171.2269,373802.3523,170207.4435,234248.8475,189873.3184,147484.6176
2025-08-07,3145298.9627,1391190.4725,1449780.2415,800796.0574,299890.4704,272100.9058,215951.2983,439709.8801,374622.0496,170835.2666,231165.9362,190557.3987,149669.6997
2025-08-08,3170357.6314,1402038.3813,1463304.2478,809345.7804,298914.0105,272669.0990,216811.5384,440722.9585,383962.8142,170498.3870,233432.6200,190420.5743,153579.8492
2025-08-11,3157582.7782,1399265.6594,1458974.5312,806510.6506,299235.3561,271911.5162,216050.8203,440494.9963,383162.1830,169434.1603,232391.8089,188327.2903,150063.9961
2025-08-12,3202406.2802,1414162.4032,1477311.7781,811383.5785,301954.6845,276125.6052,222399.4115,446801.3768,387622.8672,169564.3162,239713.7045,193252.6766,153588.0593
2025-08-13,3187061.7561,1419003.2896,1478050.5603,804428.5864,298431.9446,291072.2177,219740.5530,439490.3841,384992.2095,171930.1134,236703.6558,188819.8290,151452.2627
2025-08-14,3188631.6925,1419135.3434,1476904.7067,806333.4508,297888.0865,285595.4746,221261.9238,441094.3253,386860.3683,176845.4635,237325.6698,186726.5450,148700.3849
2025-08-15,3168968.5514,1415812.7362,1470409.9758,799378.4586,295267.6674,280166.0790,217785.4836,439144.2079,388690.3656,176883.7474,238266.3297,187848.4467,145537.7654
2025-08-18,3166443.3710,1415504.6108,1469824.0988,806289.1170,298394.8655,278003.7998,217373.1689,436552.3789,387927.8667,177235.9429,232846.9723,188860.8721,142958.3869
2025-08-19,3066686.1426,1407825.3142,1449882.1264,778070.6179,287628.8465,262867.7976,209659.5923,430364.1866,384248.7768,174571.5383,228025.3847,181664.3552,129585.0468
2025-08-20,3040479.1327,1404084.7400,1441273.8697,777007.4189,282561.0756,260737.0673,207000.7337,426945.0666,379959.6293,171355.8901,226884.4781,179872.0682,128155.7048
2025-08-21,3030716.9558,1398451.6667,1434601.1134,775146.7529,280991.2936,258385.3985,205884.5643,426395.3657,380779.3266,169931.8158,224268.8524,180638.2348,128295.3512
2025-08-22,3088989.7481,1419927.2594,1456733.2203,788480.8039,287987.3282,264777.5411,209012.6447,428923.8286,392865.1455,175207.0135,229029.7553,182307.3923,130398.2950
2025-08-25,3092830.3497,1413678.2062,1452530.9768,796543.3966,291201.0314,257832.9798,209176.1654,426412.3239,397440.1972,174517.9502,228577.6363,182020.0694,129108.5994
2025-08-26,3114318.1533,1419597.3282,1458363.2220,805225.9856,295069.8870,262978.2669,211863.4557,424535.0515,394866.7087,175107.4894,228820.3938,183702.9219,132147.9926
2025-08-27,3114787.2224,1422831.8996,1460604.6890,804472.9202,295774.4274,263783.2212,213455.9386,428509.4299,395514.8692,175421.3892,226781.3196,182334.7613,128738.9457
2025-08-28,3134064.6928,1427870.7989,1469747.9582,798138.0598,294513.6629,266071.7682,219427.7166,430961.7496,403444.9744,177320.1627,227913.1114,186384.5049,129888.9823
2025-08-29,3074436.4547,1419355.2975,1452734.7465,771602.8238,285366.8711,256680.8191,211422.7092,428467.1772,405865.9922,175329.5173,224147.4829,186822.3263,128730.7356
2025-09-02,3047613.2118,1408837.4552,1440560.8317,756541.1759,282301.4841,256191.5464,212026.9764,427139.5277,402892.2028,172527.3047,223058.1463,185891.9662,129042.8813
2025-09-03,3091621.1794,1416472.7339,1451894.2354,755832.4443,286009.6383,255891.6633,214977.3530,427334.0409,439702.4603,173024.9719,223646.8199,187957.9020,127243.8856
2025-09-04,3125535.4547,1428310.8426,1465036.1344,760439.5724,290731.3506,255355.0191,217614.8932,429549.5687,442828.7203,180443.9273,227166.6835,193143.2213,128262.4984
2025-09-05,3111351.7590,1424173.9718,1467149.9723,739884.6618,300866.9683,238546.0104,238082.4940,418581.8851,447975.6972,177879.0702,228319.7494,195441.7418,125773.4807
2025-09-08,3132301.7196,1427672.7860,1474306.7207,745599.3228,305539.2355,238972.1613,245732.0501,421287.8510,446544.6598,180566.4310,228274.2126,191556.1500,128229.6456
2025-09-09,3172830.3265,1430973.3165,1478483.6880,756452.5760,310149.6915,245932.5211,239347.9355,421465.4578,457210.3154,182403.9526,232340.2389,194155.6676,133371.9700
2025-09-10,3249174.8788,1435110.0519,1478967.5241,785557.2096,321916.9024,251803.8180,262737.4375,423122.8447,456332.6327,176347.8080,228177.1059,206209.1586,136969.9614
2025-09-11,3236875.5601,1447036.0609,1487575.7808,784892.5410,320025.7367,245695.7599,255670.8085,423664.0534,458622.2284,176056.8644,227849.4008,209383.2802,135014.8866
2025-09-12,3240537.4644,1446551.8639,1494146.6523,787772.2753,320544.8818,250272.8780,255841.4207,431181.6092,459442.6545,174678.7262,229272.5314,190707.8972,140822.5903
2025-09-15,3288449.9774,1454253.2372,1506932.0323,787462.0740,323078.7767,254360.6992,258841.5256,435798.6860,480067.9654,177189.9952,232036.7967,198971.5777,140641.8810
2025-09-16,3268473.2806,1452251.0318,1505658.7055,774747.5456,324941.1771,253255.8859,255933.8512,430454.3794,479209.3779,179195.9565,236375.9136,194497.7077,139861.4856
2025-09-17,3231367.8705,1450446.7039,1502653.3361,754413.0180,325846.3706,251204.0760,246101.7282,431283.0728,476099.3562,177335.4669,235380.6578,195428.0469,138276.0771
2025-09-18,3279283.2497,1457223.8366,1516202.7746,780772.6109,333100.0943,249246.9610,245518.7793,429955.4753,480869.3254,177036.8713,236755.2258,200654.4302,145373.4763
2025-09-19,3296646.6892,1464441.2837,1526466.4653,782677.4753,328425.4301,248410.4578,245227.2831,437971.8832,486001.8132,177228.2791,236187.7891,204690.4996,149825.7788
2025-09-22,3314645.3863,1471369.7026,1535503.1688,813422.9334,338047.4581,252198.3959,241267.7652,435029.1515,481823.3309,174280.6064,232333.0919,198930.5345,147312.1184
2025-09-23,3292571.6026,1463360.2039,1525303.9168,790474.6067,350546.1674,253950.3227,241374.5752,430615.0800,480163.3835,168982.4407,229369.5639,197138.2476,149957.2151
2025-09-24,3272783.7149,1458704.3281,1519949.2666,784006.5418,348066.2264,253918.7738,241638.0761,431393.0026,471539.2891,168599.6252,230966.7106,195154.4189,147501.0503
2025-09-25,3259135.2643,1451974.5994,1513396.3381,787196.2743,343044.4381,254534.3144,239352.0813,428754.6879,468963.4685,167022.4154,227398.9340,195729.0439,147139.6066
2025-09-26,3256102.6031,1460293.1715,1519617.7118,789411.4076,338952.5755,251677.5743,238234.0136,432500.7666,470394.4767,168270.3978,225832.1575,194962.8773,145866.3563
2025-09-29,3272311.0140,1464397.1304,1526655.2565,805625.8021,338791.4366,254676.3567,233512.4902,435155.9876,465643.6028,170100.2556,225725.8803,196153.1703,146926.0320
2025-09-30,3305306.6059,1469913.3193,1530837.0606,826580.4614,346305.5318,255355.0191,234943.8962,437988.8674,463831.0390,168109.6218,222987.0659,199354.6818,149850.4215
2025-10-01,3330477.7156,1474922.0155,1538180.4159,829249.7540,341394.8786,268052.8294,233812.0535,497480.7486,399573.6154,199275.7995,258289.0041,169303.1050,134045.9276
2025-10-02,3348726.1740,1476620.8359,1544503.9865,836557.2398,340968.8180,277401.4213,237171.3394,493680.5044,400862.5825,200883.5168,261785.2347,163847.5714,135567.9458
2025-10-03,3323270.2180,1476599.0301,1538002.0784,830932.5679,345797.3715,269131.5188,237304.5891,495221.5682,400307.8210,198264.1920,255847.7646,165027.1392,125435.6856
2025-10-06,3419266.7968,1481894.4522,1549552.6701,821720.7350,357880.5760,332937.2934,235284.8059,505961.7440,408596.2354,199519.6570,257684.0985,169563.9678,130117.6838
2025-10-07,3405531.0389,1476400.3400,1541393.2997,819506.2818,347974.9580,345685.3507,235930.0174,501568.0277,400976.7607,200314.4885,256755.1340,164788.9481,132031.0721
2025-10-08,3500143.4680,1485204.1926,1559063.6922,837531.5396,360389.5107,384991.9270,242304.9891,502400.7936,399116.7780,203421.5420,258469.0515,178478.8366,133038.4999
2025-10-09,3508178.1479,1480901.5437,1557176.7159,852855.2281,354898.2609,380628.1651,241968.3514,500055.6556,394075.1875,205697.6416,264111.2561,179465.5913,134422.8103
2025-10-10,3348630.6871,1440875.9916,1503120.4774,811180.1761,332151.9933,351225.8601,227668.5122,489104.9366,385982.5713,195428.1050,253953.8218,174781.3275,127153.3834
2025-10-13,3438919.5153,1462984.9004,1535018.7087,834032.8836,358460.5079,353710.1078,250159.7399,492062.7725,398349.9393,198770.0027,257698.4953,167238.8396,128436.2267
2025-10-14,3375704.0409,1461197.6379,1524793.8684,797317.9712,350235.3815,356439.5008,241344.1986,491603.2931,400470.9862,195446.1731,255160.0447,157416.6016,130269.8900
2025-10-15,3440320.9134,1467684.6587,1535554.0333,796432.2440,360614.4163,389960.4223,246393.6566,491469.2710,409575.2012,194705.5460,258364.6201,162622.6256,130182.9103
2025-10-16,3436589.7827,1457689.3429,1529867.9842,805201.2134,354850.9047,383357.5581,248371.3870,489727.1298,410276.7739,193712.0066,256391.4730,165605.5786,129095.7576
2025-10-17,3433465.7715,1465963.7616,1539914.3309,811445.8942,349217.5863,380938.6992,244991.0425,491612.9354,413278.8875,192420.4054,258137.7722,162305.0490,129117.4997
2025-10-20,3469459.7419,1481210.4817,1559318.3263,808877.1502,352318.2919,393163.7713,244927.9095,494685.5383,418581.4923,195527.4590,263628.7669,166138.6573,131610.7051
2025-10-21,3446015.3281,1481188.4050,1558910.6308,802322.5663,348543.0509,389028.8201,240313.2698,495518.3631,408645.1974,200540.2916,264024.8536,165526.1931,131552.7223
2025-10-22,3418554.8364,1473487.8443,1543892.0532,798425.1639,341880.0981,376280.7379,238658.1451,498275.1804,410652.0412,196855.1826,264075.2422,166263.4208,127189.6240
2025-10-23,3455598.5449,1482225.4669,1556870.7492,806751.3374,344069.5237,384060.3497,241456.4111,498294.3475,412919.9243,199691.2696,264287.6933,173261.4768,130806.2116
2025-10-24,3537645.4196,1494339.0599,1573495.4566,824909.4204,349075.5903,413364.5716,248357.3551,501213.8494,424079.9950,202509.3023,265857.5773,174463.7509,133814.0074
2025-10-27,3617783.3496,1511968.8418,1601518.1625,848072.1662,352969.2218,424396.5864,253911.7912,508785.5872,439335.1489,205002.1641,270343.9695,177855.0192,137111.6952
2025-10-28,3678564.7461,1515984.6295,1613833.7487,890322.9071,356850.9780,421683.5281,261570.1593,518884.3145,436398.3760,207061.4877,270567.2292,177809.6585,137416.1077
2025-10-29,3753607.0165,1516712.8889,1621100.8074,916940.0565,361064.1187,432012.7014,270694.3174,518386.5599,447982.5764,208009.8637,270650.0215,183775.5819,144091.2191
2025-10-30,3662437.5172,1500031.8622,1596316.4176,898560.5079,358851.0150,416502.5568,264024.7823,503271.8936,459256.8004,201289.9597,239972.5098,179703.7824,141003.7094
2025-10-31,3662784.1958,1504952.1163,1604016.9160,896788.9859,355549.1545,418594.5470,259227.7703,495661.9393,458783.6340,220582.5813,233448.1191,178853.1270,145294.3375
2025-11-03,3701406.7511,1507776.5762,1611691.8262,916231.4748,360791.8931,424363.8671,254262.4394,494915.3074,462911.4997,229415.9994,229617.0431,178739.6994,150157.5277
2025-11-04,3592077.5011,1489904.0863,1578977.7360,879959.4936,347998.5998,408673.9409,246821.4697,492330.8462,452828.3687,225188.9711,225875.9577,174157.5101,138242.3433
2025-11-05,3582515.2949,1495067.1839,1589253.5966,864547.3000,347513.4166,418937.7505,251758.7583,485467.4651,463874.1365,225983.7888,228983.3220,159265.3648,136183.9924
2025-11-06,3474829.2137,1479026.1099,1559650.0372,832969.9434,342306.1224,388489.4754,249381.2787,475837.7712,464592.0631,219516.7833,222858.6062,152006.4460,126870.7241
2025-11-07,3455886.8997,1480482.2223,1554728.8267,833279.7787,339063.4571,381690.4949,245061.1593,475569.7563,454933.0367,220754.1939,223855.9882,152720.9848,128958.0498
2025-11-10,3586609.0498,1503584.1751,1589125.9675,881553.9378,349442.4193,398753.3099,251344.9986,484357.0713,473320.9610,224358.0034,227474.6572,155681.2661,140322.4253
2025-11-11,3539527.0612,1507026.2402,1584893.2990,855468.2247,344590.2604,388195.3009,246835.5017,486922.4537,475295.1468,224990.2632,225789.5552,153038.5614,138401.7932
2025-11-12,3557976.2686,1507864.8829,1583643.8442,858302.6192,343939.3304,423121.7806,249121.8059,489277.2634,467789.9001,220564.5132,219283.1715,153095.2752,133480.6091
2025-11-13,3448239.1853,1482843.3429,1551312.1733,827566.7371,333974.5898,405258.1159,238433.7415,481762.9972,454508.8822,214585.2503,219600.0320,147787.1941,124761.6452
2025-11-14,3468733.6937,1482600.4995,1552485.0194,842226.0288,337075.2228,403378.5768,240172.9718,488358.3046,450984.6651,211974.9664,219445.2120,149000.7867,126116.9587
2025-11-17,3439935.1108,1468787.9506,1539225.9450,826415.2919,333749.6841,393098.4076,240306.2431,485783.3388,465032.5217,210331.1129,216762.7059,144339.2033,124116.6017
2025-11-18,3361288.1012,1456453.7263,1520484.7473,803208.2935,328897.4889,376378.7961,238798.4001,472669.3626,463825.1745,201009.9660,215207.2407,140017.8682,121275.5106
2025-11-19,3393329.3198,1462080.2986,1529562.1736,826060.9333,334175.7447,365363.1658,248560.7431,466284.6278,477742.5489,201136.4152,212553.5501,141560.3906,119891.2001
2025-11-20,3296233.8947,1439794.9118,1493354.6652,800019.5405,328412.2330,336712.6815,243230.7535,458823.4826,472260.4500,196123.5826,212132.2801,135639.8280,112879.0629
2025-11-21,3289798.9985,1454137.0299,1504573.8580,792224.8710,325524.5577,333051.6863,238588.0284,452772.0541,488918.8489,199329.9901,213968.6140,133189.9450,112230.4031
2025-11-24,3417521.5036,1475539.7561,1543050.6060,808478.6068,336862.2288,351471.0304,265069.7431,454575.0476,519788.2944,204378.9452,220737.8374,138566.0845,117593.6854
2025-11-25,3413399.2103,1489418.6704,1552561.4720,787530.3818,336909.5487,336892.4631,270028.0687,457442.4575,527717.7954,207440.8353,229080.5110,141821.2621,118535.8866
2025-11-26,3458139.2868,1499700.8475,1566279.5744,798336.5236,343158.2436,350147.1956,278822.5729,465603.7282,522023.6441,206980.2018,228140.7600,144781.5434,120144.8735
2025-11-28,3475520.8549,1507886.8241,1578977.7360,783898.6975,344992.6428,355524.2583,282602.6666,471846.9739,522398.8367,210647.2428,233304.1076,148218.1810,122087.2477
2025-12-01,3456477.7022,1501002.5587,1573673.9502,796830.7874,340459.9204,359168.8939,270764.4342,466792.9067,513767.8129,211243.3664,230754.8265,145303.2777,121391.4762
2025-12-02,3466635.1802,1503782.8652,1585989.6925,803651.2247,345679.0173,351781.5645,267601.5096,469919.3360,515268.8324,211731.0951,232998.0336,144293.8340,123710.7331
2025-12-03,3460000.4656,1508990.1161,1589865.5299,795369.3715,349655.5222,355638.6760,266928.2127,458152.1664,521501.5157,209888.5475,230297.5426,144951.6762,127617.2347
2025-12-04,3478325.2773,1510093.2726,1588386.5612,812199.6758,346673.1344,352990.9815,267222.7975,461134.6961,518222.0089,206935.0385,238193.8069,145802.3316,128950.8061
2025-12-05,3501528.1836,1512961.7504,1594863.0370,807903.5270,348791.5620,356243.3845,273681.9179,463359.6286,524177.2244,207314.3861,242474.9464,145847.6923,131733.9144
2025-12-08,3527825.8262,1508416.3934,1591803.3706,821810.7964,357253.3242,361375.3018,281298.2331,470897.5302,512193.6995,204929.9054,240091.3159,146437.4848,131538.2349
2025-12-09,3536693.2458,1507114.5469,1593766.6436,819241.9170,359075.8844,362208.8209,284938.0504,471856.5280,517679.3384,205860.2133,236548.3070,147492.2891,131791.8972
2025-12-10,3544005.0164,1517109.9981,1600294.1399,813971.3330,367040.6606,361881.9522,289622.8499,458948.1270,522789.5355,209346.6144,234089.0386,150123.6580,136191.2472
2025-12-11,3515098.3951,1520640.2344,1595118.1392,801348.4695,361754.0521,361898.2869,284994.1567,463656.9233,510087.5357,207991.7955,235018.0031,152426.0971,135923.0753
2025-12-12,3393335.2323,1504290.3578,1564622.2681,775172.8304,346552.9281,344492.2684,252424.9855,458919.3765,504961.0844,204297.6593,231964.6596,141503.6855,133045.7546
2025-12-15,3368336.1400,1502017.5439,1556768.7083,780797.6376,341450.2607,339262.2930,238314.5022,455361.4246,503214.1082,201000.9251,233335.8288,142785.3364,132813.8234
2025-12-16,3383118.3493,1497913.5850,1559853.9630,787131.2294,340417.8664,341860.9335,239359.4629,456867.0941,500520.2507,201018.9932,236809.6938,143057.5437,136075.2815
2025-12-17,3280417.7966,1481431.1130,1530938.9455,757102.2375,328658.0205,323784.8178,228643.3347,456608.1335,484438.6761,199853.8550,234052.9366,138781.5866,128494.1984
2025-12-18,3347186.9534,1492617.8920,1553122.5409,771275.2250,337819.0493,328606.2010,231350.4467,464146.0351,493810.0632,204812.4833,239440.2923,141344.8972,134582.2603
2025-12-19,3431125.8931,1506146.1529,1573367.9835,801614.3230,342886.1270,348823.3359,238700.2195,466006.5296,501483.5357,205345.3893,237393.4665,148717.2349,140155.7316
2025-12-22,3457199.6550,1515529.2812,1580909.9598,813572.7220,348024.3479,351307.5836,239922.8680,465047.5318,505761.0298,206320.8467,238377.2444,148274.8948,140590.5861
2025-12-23,3506131.9783,1522455.9393,1588313.8531,838021.1593,352379.4482,351225.8601,245452.7859,466898.4429,513222.2506,209671.7715,239616.8616,148944.0902,140699.3080
2025-12-24,3507790.9147,1527811.3612,1592960.6142,835363.6396,354574.7207,351454.6708,246085.1688,468020.4486,512797.7470,209888.5475,240557.4052,148320.2728,140728.2938
2025-12-26,3516952.7068,1527656.4181,1592858.4173,843867.4321,359368.8464,351372.9723,247427.2500,467723.1834,511850.8159,210014.9967,239022.2803,149533.8655,136771.0642
2025-12-29,3500300.5614,1522212.4186,1585148.0892,833636.3025,357090.4827,352386.2730,245501.9729,467138.1776,511932.4359,209608.5538,237364.6290,152153.8812,133487.8528
